Term:				Folder#	doc#	Freq	title	h1	h2	h3	h4	h5	h6	strong	body
href			0	170	1	0	0	0	0	0	0	0	0	1
href			0	177	1	0	1	0	0	0	0	0	0	0
href			0	180	1	0	0	0	1	0	0	0	0	0
href			0	185	1	0	0	0	0	0	0	0	0	1
href			0	187	1	0	1	0	0	0	0	0	0	0
href			0	191	1	0	0	1	0	0	0	0	0	0
href			0	193	2	0	1	0	0	0	0	0	0	1
href			0	208	1	0	1	0	0	0	0	0	0	0
href			0	210	1	0	0	0	1	0	0	0	0	0
href			0	213	3	0	0	0	0	0	1	2	0	0
href			0	223	1	0	1	0	0	0	0	0	0	0
href			0	226	1	0	1	0	0	0	0	0	0	0
href			0	231	1	0	1	0	0	0	0	0	0	0
href			0	234	1	0	1	0	0	0	0	0	0	0
href			0	238	1	0	0	0	0	0	0	0	0	1
href			0	239	1	0	1	0	0	0	0	0	0	0
href			0	245	1	0	0	0	0	0	0	0	0	1
href			0	260	1	0	0	0	1	0	0	0	0	0
href			0	261	1	0	0	0	0	0	0	0	0	1
href			0	269	1	0	1	0	0	0	0	0	0	0
href			0	270	1	0	0	0	1	0	0	0	0	0
href			0	271	1	0	0	0	0	0	0	0	0	1
href			0	279	1	0	0	0	0	0	0	0	0	1
href			0	281	1	0	0	0	1	0	0	0	0	0
href			0	282	1	0	0	0	1	0	0	0	0	0
href			0	285	1	0	1	0	0	0	0	0	0	0
href			0	292	1	0	0	0	0	0	0	0	0	1
href			0	295	1	0	1	0	0	0	0	0	0	0
href			0	296	1	0	1	0	0	0	0	0	0	0
href			0	298	1	0	0	0	1	0	0	0	0	0
href			0	300	1	0	1	0	0	0	0	0	0	0
href			0	303	1	0	1	0	0	0	0	0	0	0
href			0	310	1	0	1	0	0	0	0	0	0	0
href			0	312	1	0	1	0	0	0	0	0	0	0
href			0	313	1	0	1	0	0	0	0	0	0	0
href			0	314	1	0	1	0	0	0	0	0	0	0
href			0	316	1	0	0	0	0	0	0	0	0	1
href			0	329	1	0	0	0	0	0	0	0	0	1
href			0	336	1	0	0	0	1	0	0	0	0	0
href			0	343	1	0	1	0	0	0	0	0	0	0
href			0	357	1	0	1	0	0	0	0	0	0	0
href			0	359	1	0	1	0	0	0	0	0	0	0
href			0	364	1	0	1	0	0	0	0	0	0	0
href			0	366	1	0	1	0	0	0	0	0	0	0
href			0	367	1	0	0	0	1	0	0	0	0	0
href			0	368	1	0	0	0	1	0	0	0	0	0
